doc_id	token	lemma	upos
usher	it	it	PRON
usher	,	,	PUNCT
usher	both	both	CCONJ
usher	the	the	DET
usher	family	family	NOUN
usher	and	and	CCONJ
usher	the	the	DET
usher	family	family	NOUN
usher	mansion	mansion	NOUN
usher	.	.	PUNCT
usher	I	I	PRON
usher	have	have	AUX
usher	said	say	VERB
usher	that	that	SCONJ
usher	the	the	DET
usher	sole	sole	ADJ
usher	effect	effect	NOUN
usher	of	of	ADP
usher	my	my	PRON
usher	somewhat	somewhat	ADV
usher	childish	childish	VERB
usher	experiment	experiment	NOUN
usher	--	--	PUNCT
usher	that	that	SCONJ
usher	of	of	SCONJ
usher	looking	look	VERB
usher	down	down	ADP
usher	within	within	ADP
usher	the	the	DET
usher	tarn	tarn	NOUN
usher	--	--	PUNCT
usher	had	have	AUX
usher	been	be	AUX
usher	to	to	PART
usher	deepen	deepen	VERB
usher	the	the	DET
usher	first	first	ADJ
usher	singular	singular	ADJ
usher	impression	impression	NOUN
usher	.	.	PUNCT
usher	There	there	PRON
usher	can	can	AUX
usher	be	be	VERB
usher	no	no	DET
usher	doubt	doubt	NOUN
usher	that	that	SCONJ
usher	the	the	DET
usher	consciousness	consciousness	NOUN
usher	of	of	ADP
usher	the	the	DET
usher	rapid	rapid	ADJ
usher	increase	increase	NOUN
usher	of	of	ADP
usher	my	my	PRON
usher	superstition	superstition	NOUN
usher	--	--	PUNCT
usher	for	for	SCONJ
usher	why	why	ADV
usher	should	should	AUX
usher	I	I	PRON
usher	not	not	PART
usher	so	so	ADV
usher	term	term	VERB
usher	it	it	PRON
usher	?	?	PUNCT
usher	--	--	PUNCT
usher	served	serve	VERB
usher	mainly	mainly	ADV
usher	to	to	PART
usher	accelerate	accelerate	VERB
usher	the	the	DET
usher	increase	increase	NOUN
usher	itself	itself	PRON
usher	.	.	PUNCT
usher	Such	such	ADV
usher	,	,	PUNCT
usher	I	I	PRON
usher	have	have	AUX
usher	long	long	ADV
usher	known	know	VERB
usher	,	,	PUNCT
usher	is	be	AUX
